,review_id,app_id,review_text,label
878,69881911,24010,Overall a great game. It has its flaws but what game doesnt but overall I would recommend.,1
879,69881909,24010,"Crap game.. cheaters.. when i purchased a route, it was not added to my account and when i asked for refund they said i have already played for more than 3 hours.. wtf..",0
880,69881200,24010,"Don't be fooled. There is no legitimate way in which ""2020"" should be used on this title. The graphics and mechanics haven't changed since they were calling this Train Simulator 2012, and they weren't top quality then. It doesn't perform well, and it doesn't do a good job of simulating anything more complex than tram controls. The only things that seem to change year on year are the menu layouts.
Do not buy if you do not want your money going to one of the most cynical games companies out there.",0
881,69866196,24010,Fun and engaging.   A must have for any rail aficionado.,1
882,69823873,24010,its a great game of driving and building and also having fun!,1
883,69813085,24010,Best Complete Train Game!!!!,1
884,66012505,24010,"First, the graphics aren't crazy. Second, why should we pay for literally everything? Each train, each route isn't free. Why??? You are worse than E.A... That's stealing. And shameful too. Definitly not worth buying. DON'T buy it",0
885,66012205,24010,"It is very good game in terms of graphics and services.
Please add Indian Routes also.",1
886,66004047,24010,Best train game ever.,1
887,66002811,24010,I have played this game since it launched back in 2011. I would be great if we could update the old content including the Class 166. Or If we can buy Armstrong Powerhouse products from the store. I like how they are adding Just Trains's Products to the store. Needs a lot of 3rd Party and Mods. This is my favorite game along side OMSI 2.,1
888,65960257,24010,very good,1
889,65949584,24010,"DLC DLC DLC, DLC DLC DLC DLC.

DLC DLC DLC DLC. DLC. DLC DLC. 

DLC. 

DLC DLC. 

Furthermore, DLC.

Over $12,000 of DLC.

Also the game looks awful graphically, and runs like sh*t. And it's a train simulator. So you just kinda sit there and do nothing except monitor your speed and occasionally couple two carriages together.

*PLEASE PURCHASE THE REVIEW DLC TO SEE THE REST OF THIS REVIEW...*

[strike]FINAL DLC[/strike] FINAL SCORE: 5/10
IN A DLCSHELL: DLC

[i]Was this review DLCful? Leave a DLCs up if it was! You can read more about how I DLC my DLC by using [url=https://i.imgur.com/cSoKszD.png] this DLC.[/url] All of my DLC reviews can be DLC'd [url=https://steamcommunity.com/id/Agera153/recommended/]DLC[/url].[/i]",0
890,65876579,24010,nice,1
891,65868489,24010,"After all these years this is still an outstanding simulator. Graphics might be dated to some, but it's been improved upon with a 64-bit version with developers and third-party folks in the Workshop who are keeping things fresh and creative. Reminds me of the other brethren, FSX. Still fun after all these years.

Game has a very large DLC section with regions from all over the world to cater to every railfan's dream. And you simply aren't just limited to static scenarios or simply driving from one point to another. There are industries to interact with, AI trains to contend with, plus there's even a Free Roam mode which gives a nice Open World feel to the game. On the biggest routes, it's literally an Open World rail simulator. There's also Career scenarios that can unlock further progression through a career-like adventure on a route or train type which can be fun and help with learning everything along the way too.

Speaking of learning, the game has a very good tutorial disguised as a railroad academy for you to play through, learn as you progress with some on-the-job training thrown in.

I did initially have some setbacks with the game, missing files that got sorted out  Also had trouble with the online store that is separate from Steam, which is also attached the the Live community stuff. Devs have gotten all of that sorted out too so I'm very happy now. Highly recommend this game if you're looking for some chill gameplay or are interested in trains or simply just want to play something different. This is a nice change of pace from the high intensity games out there with their toxic communities. Lots of good people I've run into playing this so far. Can't beat that.",1
892,62990426,24010,"So I bought this on Humble Bundle and I liked it enough to search for a discount code for Train Sim World 2020 as well.  So, obviously I really enjoy it.  And I purchased additional DLC for this (hint: dovetail games has a weekly sale on their website, where they seem to offer 5 different dlc every week)  The weekly sales are here -> https://store.dovetailgames.com/us/sale

My thoughts after 20 hours or so:  It is good for what it is.  The graphics can seem a bit dated in 2020.  However, it still looks good enough and some of the DLC looks really good.  If you have to have awesome looking graphics, then maybe take a look at tsw2020.  

I think of it as a train set that does not take up space in my house and does not have the cost associated with a physical set.  If you use it like this you will really enjoy it.  It is quite relaxing and I have been spending a lot of my free time driving trains all over the world.

There are some weird bugs sometimes, but I personally have not run. Into very many, for the most part the trains and routes work well.   The one other downside is the tutorials do not explain everything in detail.  However,  on the steam page for each route or train there is a link to view the manual (not every single dlc has a manual, but most do, and the ones that dont are usually in a route manual or is covered in a different train manual).    The manuals contain the information on signals and all the procedures for starting the trains and the keyboard/gamepad mappings.  So all the information is out there, but I had to do a few searches to find out where to get the manuals.

All in all,  if you think it is something you might enjoy and you can get with a bunch of doc on humble bundle for 12.00 then definitely go for it.   If you are not sure, then spend a $1.00 (You still get a LOT).

  I have over 450 games in my steam library, these train sims have grabbed my interested more than any of the other games I own.",1
893,62985027,24010,Good,1
894,62984104,24010,"10% of buttons work in cockpits
only 2 routes
randomly lose control or power because it's bugged

really bad",0
895,62981235,24010,I love train simulator and would recommend it to anyone including train sim world,1
896,62980197,24010,$8000 DLC farm.,0
897,62979528,24010,3000 fps in menu and 20 fps in-game. Your brain only needs 1 fps for this game though.,0
898,62979246,24010,"569 DLC for $10,145.33 ? That says it all. New world record for greediest company. I could never recommend this. No matter how awesome it could be.",0
899,62974395,24010,amazing graphics,1
900,62969663,24010,awesome train simulator I couldn't ask for more,1
901,62958451,24010,Extremely authentic,1
902,60324746,24010,I am exploring the TS 2020 after i purchased it recently and amazing content available in steam to enjoy the gamegame  along.,1
903,60305489,24010,gud,1
904,60273593,24010,because it is realistic,1
905,60270684,24010,"gg
",1
906,60268925,24010,AMAZING game with endless creativity on the route editor. And there is plenty of freeware 3rd party content on websites like railworks america. 10/10 would recommend to anyone,1
907,60262201,24010,"Yesterday when i bought this game, i honestly though it wouldn't work on my computer since experiencing trying to run Kuju's Rail Simulator (2007) demo last year and this year. However, the game works and it runs quite well and actually pretty good and i would seriously considering getting this game IF you have a computer that can at least run it fine hopefully without problems.",1
908,60255939,24010,"Great game, realistic, DLC could be cheaper but there are sales sometimes that bring the prices down",1
909,60249876,24010,very train,1
910,60249234,24010,"Train Simulator is the most realistic simulator, and most likely the best. And many different verities. I was hoping for some big cities like Chicago, New York, and London if you have them.",1
911,60236817,24010,Getting old but still works.,1
912,57068313,24010,Love It I Run Amtrak Routes With The Game And The Help Of The RailDriver I got this game free with the rail driver as a combo,1
913,57067509,24010,"12 November, 2019, 36 hours of playtime
Not really a train enthusiast but I like simulation games and driving things around. Had some fun on this game.
Overpriced DLC's, the optimization in this game is... non-existant, my game runs like dogsh*t, I didn't encounter that many bugs but the FPS.. Man..
I guess wait for a sale, paying the full price for it isn't the best choice considering optimization, bugs, etc.

Update 8 October 2021, 471 hours of playtime
So uhhh... I've played this quite a bit since then ^^' 
Yeah, the content from the devs is pretty meh, especially the french DLC's which are pretty disappointing... Thankfully, the community mods are what make this game worth buying, there's endless content, both free and paid, from the community that's way better quality than the dev's content.
The way the devs handle this game is pretty pathetic but you can always count on the community to do their best.
I'm now a full on train enthusiast and have acquired wayyyy more knowledge which makes this game even more enjoyable (except when the devs make a disappointing update which happens a lot)",1
914,57057275,24010,it is good,1
915,57055009,24010,Great game. The only thing i would say is buy some dlcs to getting you started because the game originally has pretty much nothing on it,1
916,57053241,24010,A fantastic game with great flexibility of scenario creation. Would recommend to people who like creating accurate train timetables of train services for scenarios!,1
917,57051827,24010,still didnt upgrade the graphics since 2015,0
918,57042870,24010,"Amazing realism and graphics
",1
919,57041188,24010,"a chance to drive your favourite train or a large selection of other on a multitude of routes from around the world including THE UK, USA, Germany, France Austria, Switzland, South Africa, China  and Japan to name a few",1
920,57033068,24010,"good game to pass time
",1
921,57032506,24010,"I liked this game because the graphics are amazing, it is very detailted, and the overall realism is brillaint, would never fault Train Simulator, always been one of the best, just wish DLC's were a bit cheaper.",1
922,54193958,24010,"This game is very good and i highly recommend it to those who like trains like me!
If you have available money to chuck away, use it on this as it is well worth your time, and alot of entertainment as well as creating your own gubbins as well!
This game is kinda for everyone in your family, got someone who likes creating? who likes playing? who likes throwing away money? Well this game is for you!! Go grab it whilst you still can! :D

DoucheBag Gamer.",1
923,54177432,24010,"I am really torn about what to say about this game.
To be honest, I am not overly interested in trains and see them merely as a way to get form A to B. However, I was won over by the attention to detail in the scenery and wanted to give it a go.
Overall, I am doing much better than I thought I would; mostly, for me, though, it is enjoying looking at the scenery that makes it an interesting game. Based on this alone, I would give it a thumbs up.
However, there are two glaring problems I am facing; one of these issues I will guess is down to my lack of knowledge regarding trains; the other definitely is not.
Firstly, I seem to be having issues with speeding despite scrupulous attention to the limits - even to the point of being a bit overly-cautious. My issue is when a speed limit is imposed without it showing on my information overview in front of me. For example, I was moving down from 100 KPH to 60 KPH which was the next indicated speed limit. I was well within limits and was going to comfortably be below 60 KPH by the time the limit became valid. Then, without any notice, or any indication, the limit changes to 50 KPH. This means I am now speeding but there has been no indication on the tracking information at all that this limit was going to come into effect. I am probably missing something but, I have to say, I feel a bit cheated.
The second problem is what has convinced me to give this a thumbs down - the doors. When stopping at a station, I let the passengers depart and alight and physically watch the doors as they close before commencing the journey. More than once I have then failed the game because I have started to move with the doors open! I mean, I saw the doors close so how can this be?
Very frustrating when I was halfway through an hour-long game only to have it ended by what I can only assume is a bug.
Frustrating, as this could be a nice way to pass an hour or so if not for these irritating problems.
If anyone can suggest what I am doing wrong that would be a big help and might change my overall judgment.",0
924,54166870,24010,Ridiculous cash grab,0
925,54138541,24010,"I think that the graphics are pretty good they good ,but there is room to make them better. Some pets and wiled life would help like dogs cats deer and horses Buffalo",1
926,54131694,24010,"Not great, not terrible!

Very buggy game with terrible frame rate. That's running on a high powered PC. 

I can't recommend it but if your after a decent simulation type game then Euro Truck Sim 2 by SCS is where its at.",0
927,54125128,24010,"im a noob here, how to change language?




",1
928,54122627,24010,"Hello there, I saw the Caltrain is at a reduced price. However it's charging me full price at checkout. Is there an error?",1
929,54121077,24010,stopped working properly in less than 24 hours.  Not sure why but locomotive in Roper Yard scenario won't couple to hopper wagons.,0
930,54117825,24010,"No VSync ? Pathetic.
",0
931,54116591,24010,I love trains since I was little and Trainz was a fun game series. It baffles me on how much DLC is sold for this one though. I did the math ages ago and it came to well of 4 grand? I would rather buy a new PC and a few other games with less DLC that has more in it. No game is worth 4 Grand to play virtual trains.,0
932,34130675,24010,"DON'T BUY THIS GAME!!!!

The game itself wouldn't be bad if thw content wasn't locked until you pay 5200 €

Yes thats right, not 52 or 520 but 5200 €

I don't know why the devs would try to do that scam to lock everything up in dlcs and having 2 trains in the main game. I can't even use the 2 trains on a custom track so if you buy the main game you're literally stuck in the tutorial forever!


!!!BEWARE!!! Do not buy",0
933,34111974,24010,"[b]I bought this game last year when my wife was visiting Nigeria. Unfortunately she contracted Ebola Hemorrhagic Fever. The doctors said it could be cured but would cost £4,000, so I got a loan from the bank and bought all the DLC's for Train simulator and let my wife die. Best choice of my life. 11/10 would buy again.[/b]


[spoiler]P.S. Still paying back that Loan[/spoiler]",1
934,34111501,24010,"I must say I'm surprised at the amount of negative reviews. Yes the platform (no pun intended) is rather long in the tooth and can be prone to bugs if you don't know how to avoid them and the fps issue can sometimes irritate. But as someone who built a model railway as a kid, this is the next best thing. 

The base game will provide a few routes and there's a lot of DLC but no-one is forcing you to buy it. Creation of DLC is time-consuming and for that I certainly don't think it's overpriced. Better still, most of it is reduced in sales at various windows through the year.  Create a wishlist and you'll be informed if any items are reduced. 

I find it quite thereputic driving around Europe and testing myself, I usually stick some music on too, it's certainly more entertaining than most of the rubbish on TV and people seem happy to pay £80 a month for that. 

Embrace TS if it's your thing and you'll get a lot of pleasure out of it.",1
935,34105026,24010,Good for trains,1
936,34102532,24010,The BEST Simulation and so much better than American Powerhaul Train Simulator.,1
937,34099064,24010,This simulator is well made  I recommend this to anyone who likes train's and simulation games,1
938,34071473,24010,"I've had it for a few years now. I just stay with what I have (advised to do so to everyone else also) because new content is too expensive (I'd buy a train for maybe .50,not 10 dollars.)
Worked fine,but it now doesn't work.I try it,it just either goes to the beginning title (where it says ""don't forget your bags"" and has that station) or just a loading black screen and just stays there. I can't close the app so I have to turn off my laptop basically every time I try to play. Hopefully it works soon.
",1
939,34033626,24010,"People are rating this game down when it does what it says - it is, all in all, a train simulator.
Not a ""looking at scenery through a train window"" simulator!

Pros:
-Excellent simulation
-Good all round graphics
-Good scenario constructor
-Very extensive workshop
-Good train details
-Good route representation
-Excellent DLCs

Cons:
-Performance could be better
-Sometimes crashes, but not too often
-DLCs are quite expensive

All in all, it is a game I would reccommend, and would not take notice of all of the (mainly) undeserved bad reviews.",1
940,34003143,24010,"One of the most realistic train sims out there (I personally think Run 8 is more realistic), this is definatley a must for any railfan. 

The DLC provided in the steam store isn't that great, I reccomend getting third party DLC, like Searchlight Simulations (cheaper, more realistic)",1
941,33988791,24010,"It's pretty rare for me to revise a negative review, but for this one I'm doing so. Dovetail Games really made good on this game in the end, though it took awhile.

With recent graphics and other quality of life improvements, it is finally a nice, playable, enjoyable experience. It runs well on tip top settings and is pleasing (though perhaps very slightly dated in graphics terms.)

There is a lot more scenery available than for the other TSW2 title, and it's a better sim experience in general. I use TrackIR and like that it is fully supported in the game.
TSW2 feels like it's more oriented to console and other newer markets, TS2021 is still the choice for the sim PC player.",1
942,137382548,2376280,"Played the game for a bit and loved it, enemies are well engineered, dedicated squeak button was a nice touch, world building was incredible. The level of detail was great in regards to the models as well. Had a little trouble with frame rate issues, wouldn't go above a max of about 40 in 1080p and wouldn't go above 25 in 2k. Other than the frame issues though the game is great and more power to the makes. Nice job!",1
943,137380760,2281730,It may be a mobile ported call of duty clone but i still find it pretty fun,1
944,137380598,2281730,hehe,1
945,137380175,2281730,"its a good game its fun 
i really enjoyed this game 
i would like if you will give us more updates and maybe make the lobbys bigger",1
946,137379531,2281730,Minimal 5 vs 5,1
947,137379215,2281730,it certainly is a game,0
948,137379137,2281730,Pretty sick game ngl,1
949,137378814,2281730,"Excellent game, good frenetic action at the time of playing, simple controls but not complicated and that helps, fast games and not so heavy, at the moment is free of hackers so that is a plus point.
The only thing I would add to make it really good is to add a server in South America to not have high ping.",1
950,137378127,2281730,"Good ass game 
",1
951,137377981,2281730,"YIPPEEEEE
",1
952,137378667,1860510,"Best Game Ever
Greeting  From Egypt",1
953,137378710,2381170,"YOU MUST COLLECT RUBBER CHICKENS AS A RESOURCE CAW CAW. NOT SURE WHY BUT HEY SOMEBODY THREW A RUBBER CHICKEN AT CODY RHODES AT WRESTLEMANIA SO WHO CARES CAW CAW.

YOU MUST WACK ANIMALS AND INSECTS WITH A SHOVEL, BEATING THEM TO DEATH CAW CAW. DON'T LET PETA SEE THIS GAME CAW CAW, THEY MIGHT THROW BLOOD ON YOU CAW CAW.",1
954,137379712,2327940,"WHY WOULD PUT A CANDLE ON THE TOP OF HIS HELMET CAW CAW. THAT JUST SOUNDS LIKE A DISASTER WAITING TO HAPPEN CAW CAW. 


IT'S LIKE DWARF FORTRESS AND MINESWEEPER HAD A PREGGO FEMBOY BABY TOGETHER CAW CAW. YOU EVEN GET THE PYLONS FROM STARCRAFT 1 CAW CAW .",1
955,137378809,2304990,add sex,1
956,137381216,1928420,"This is a cash grab mobile game but on steam, trying to gather kids that are playing apex legends and fortnite, but unlike those 2 games, this game is sh*t. At first you'll be playing with bots, which is retarded + you'll be playing with them always because anyone who enjoys this game, is also in love with james corden's acting, and amy shumers jokes",0
957,137378730,1928420,"Great BR. Fortnite and Apex crossover, free to play.",1
958,137377826,1928420,"For a mobile game ported to Windows, it looks good.

I only played one match and it was full of bots.

In the end, it was 1v1, but I couldn't find the last bot so I died in the zone.",0
959,137381256,986130,Yep.,1
960,137380828,986130,Some minor bugs but is already extremely fun in its current state. Can't wait for future updates.,1
961,137380455,986130,"The game is great. It's very satisfying to to be working on a side job, have dispatch announce a murder over the radio, drop everything because why would I want to be taking a photograph of someone when I could be solving a murder, then go through my own personal process of finding the culprit and how they did it.

The game is not free of issues. Since launch, I've run into several bugs, some fixed, some still active as of this review. However, overall, the game feels good to play. The base systems all work well with the majority of bugs I've found feel like they come from the side tasks. An example of this would be having a mission that requires me to steal a secret envelope then placing it near an object at a location just for that location to not having any object of that type.

One glaring issue that I saw and have seen from other reviews is some side jobs will just give you the least information possible. I was tasked with stealing a secret envelope from an apartment. All I was given was the building (not the room #) and a fingerprint. All I could do was go door by door of this 13 floor building, which has about 4 or so apartments per floor, scanning fingerprints on the front doors because people hate me and refuse to give me their fingerprints when asked. Now, if this was suppose to be a very difficult side job then I'd perhaps let it slide but I'd at least complain that with difficulty, it should be more interesting as well. At best, this was a time sink that didn't feel rewarding enough as it was a very early job that gave me like $900

Despite all of this, the game nails the atmosphere and feeling of being a PI. It absolutely scratches the itch of wanting to solve a crime by putting all the pieces together. I haven't progressed too far into the game so the side jobs and murders haven't been too large in terms of steps and leads you have to check to get the full picture but so far it's been great. I was having a great time but then I had to unscramble a bunch of letters to form the name of the killer. If that's happening early on then I can't wait to see what happens further into the game and in future patches.

I am BEGGING for some way to create our own mysteries. I need this.",1
962,137380201,506480,"Reviewed at patch 0.0.4, April 27th, 2023.

Let’s rewind back in time a bit. Imagine starting your first D&D campaign as a kid, full of enthusiasm, having read some books you managed to procure after months of saving. Absorbing the fantasy in it, flipping giddy through the impeccably fresh pages of the 1st edition Players Handbook by Gary Gygax, your expectations and imagination are running amok in your frenzied brain. And then your dungeon master rips out half of the pages because he’s not using all the mechanics, never prepares for sessions, wings everything poorly as you go along, pausing awkwardly when he can’t quickly think of how to progress, and spills soda on what’s left of your new book. You also don’t have enough dice, somehow missing a d20, so you roll everything with a d12, which the DM even manages to toss out a window in a freak sandwich accident.

Over-exaggerated? Perhaps, but it’s what Archmage Rises feels like in this very early incarnation. So early even the rooster is annoyed at being woken up. In my playtime, I’ve encountered more bugs, errors, and glitches than all the D&D books on offer combined, official and fan made. Sometimes it works wonderfully, and then it starts selling its soul to the denizens of the Nine Hells.

Just a few examples, so you get the idea of the current chaos of Limbo behind it. I got soft locked in the inn menu dialogue multiple times, with none of the responses doing anything, the only solution being quitting to the main menu. The inn service menu also changed to a shop one a few times when I clicked on rest or gambling options, and I’ve had town building lists randomly multiply like splitting Ochre Jellies.

A murder of crows amount of UI bugs is still present, pictures are missing, including your character’s, there’s a complete lack of any kind of tooltips and information for many things, and it’s still generally missing even basic QoL polish. To top it all off, my saves got corrupted twice, both times when I tried leaving town after a few hours of play, and only got a black map without the ability to do anything, forcing me to reload saves which, to my dismay, got raided by the orcs of Obould Many-Arrows, and didn’t work anymore.

The idea of an entire randomly generated, living and moving fantasy world, with history, names, places, characters, and your destiny in it, which you can roleplay and shape with your actions sounds wonderful on paper. It’s not Dwarf Fortress, but I’m guessing it might be planning on it. What you get now is a sort of a bland Settlers of Catan look-alike map, where you move in hexes, with not much gusto behind it, every map looking the same. NPC characters are plentiful, but the relationship, dialogue, and quest options behind them are in short supply, making them look like paper dolls instead of NPCs.

Combat has received an overhaul before the EA release. It’s turn based using action points, and works on a grid, but with you petrified in place like a gargoyle on overwatch, unable to move. Enemies do have functional appendages for walking, and will move around, especially if they have any range on you. Occasional cover on the battlefield which you must break, while ranged enemies ignore them like Legolas, makes for some slightly tedious encounters. Some of them also block direct target spells, like barrels for example. Better melee weapons and bows, which require a higher weapon skill are sometimes more useful than any spell in your grimoire.

A stamina system that’s in place for many out of combat actions drags the game down. I’m aware they’re going for as much realism as possible, but the way you spend it, and the amount you have reminds me of the worst survival game mechanics where you need to eat two cows a day, or a truckload of blueberries, to not starve. Also, it takes about two moon phases to harvest a single berry or chop a piece of wood, so you’ll probably starve anyway.

Dice rolling suspiciously seems to behave like it borrowed a manual from XCOM, and added some weighted dice of its own. Critical fails are particularly abysmally brutal, breaking your arms, legs, popping eyes, and sloshing brains like a poorly packed barrel of ale. An epitaph example, “A one he rolled on explore, +7 modifier to a skill roll critically failed, pristine meadow dandelion inhaled, died did he of brain hemorrhage”.

Game dungeons work like old school dungeon crawlers, and you move room by room, with the added 180 degrees mouse look. They’re probably the only place where I haven’t encountered any bugs. As with all the other game elements, they’re mostly empty, feel packed with asset flips, with only a few loot containers if you’re lucky, traps that will surprise you if you’re unlucky, and some enemies. There’s a lot of rooms marked on your map, like kitchens, shrines, and libraries, but without any purpose.

Spellcasting is the main draw of the game, making you feel the progress, power, and epicness of the greatest mages of fantasy history. Well, in theory, at least for now. It also received an overhaul before the EA release, and works on a system the devs call Ara. It used to work with stamina, which made the already mentioned stamina issues even worse. Most spells also seem to have been downgraded a lot from the demo version I had access to before release.

Using spells of a particular school gets you experience points tied to that school, and you can spend them on new spells, or increase the power of a particular school. It kind of seems like magic should be more special, have more punch, flair, panache, whatever we’ll call it, but for now, it seems to be just a way of attacking, and finds little use outside of combat except for further draining your stamina.

Your character is fully equippable with different items, and there’s plenty of them, from weapons, and armors to utility items needed for harvesting and collecting ingredients. Lots of skills are available as well, all of them trainable by using them. The economy is superficial at the moment, it’s coming in the future, as the first upgrade, even though tradable goods of all kinds are here. 

It’s impossible to describe the projected scope of this game in one Steam review, with many of the design decisions not feeling great right now, and almost none of the larger systems present, I touched on just some things available at the moment. I’ve seen tower building, and one of the main quests in the demo version, but EA release gets dull and repetitive quickly. Feel free to take a look at the projected roadmap, there’s a link at the beginning of the EA box. And it’s ambitious, the Great Wheel of Planescape humongous, with some questionable DLC decisions locking important and integral parts of the entire living world shtick behind a paywall. The current asking price for a barebones access with another EA catch-all roadmap also feels too high. The game should possibly be fully playable without hard locks if you plan on charging people that much.

If you’re itching for or have ever dreamed of a solo D&D campaign in a fully living world, to live a complete life of an aspiring mage and wield earth shattering spells, or die from awkwardly falling down a mountain, this might be the game for you. Sadly, with a lot of caveats, as has been evidenced numerous times. If you’re willing to trust them, imagine the devs here as your dungeon master, creating the world and the game through early access for you. It could turn out a total fiasco with ripped and smeared pages, or it could turn out the next Legend of Vox Machina.

[quote]More off the beaten path games, wonders and failures at the [url=https://store.steampowered.com/curator/37838664/][b]Cabinet of Curiosities[/b][/url].[/quote]

[quote]For more magical ramblings, divine your way to [url=https://store.steampowered.com/curator/41449676/][b]Summit Reviews[/b][/url].[/quote]",0
963,137378309,1324130,Denuvo.,0
964,137379958,2392040,Very nice quick and fun silly game.,1
965,137380800,2166060,rdfvug8iokjvotikggjukigfb,1
966,137380051,2166060,Wasn't really scary but the puzzles were fun,1
967,137379236,2166060,"If you loved the 'Amanda the Adventurer' demo or locked room mystery games with ARG, you will definitely enjoy this game.",1
968,137378864,2166060,This is a Cool Game,1
969,137378812,2166060,Do YOU know where the BUY button is??,1
970,137378670,2166060,"I like this game


⣿⣿⣿⣿⣿⣿⣿⣿⡿⠿⠛⠛⠛⠋⠉⠈⠉⠉⠉⠉⠛⠻⢿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⡿⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠛⢿⣿⣿⣿⣿
⣿⣿⣿⣿⡏⣀⠀⠀⠀⠀⠀⠀⠀⣀⣤⣤⣤⣄⡀⠀⠀⠀⠀⠀⠀⠀⠙⢿⣿⣿
⣿⣿⣿⢏⣴⣿⣷⠀⠀⠀⠀⠀⢾⣿⣿⣿⣿⣿⣿⡆⠀⠀⠀⠀⠀⠀⠀⠈⣿⣿
⣿⣿⣟⣾⣿⡟⠁⠀⠀⠀⠀⠀⢀⣾⣿⣿⣿⣿⣿⣷⢢⠀⠀⠀⠀⠀⠀⠀⢸⣿
⣿⣿⣿⣿⣟⠀⡴⠄⠀⠀⠀⠀⠀⠀⠙⠻⣿⣿⣿⣿⣷⣄⠀⠀⠀⠀⠀⠀⠀⣿
⣿⣿⣿⠟⠻⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠶⢴⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⣿
⣿⣁⡀⠀⠀⢰⢠⣦⠀⠀⠀⠀⠀⠀⠀⠀⢀⣼⣿⣿⣿⣿⣿⡄⠀⣴⣶⣿⡄⣿
⣿⡋⠀⠀⠀⠎⢸⣿⡆⠀⠀⠀⠀⠀⠀⣴⣿⣿⣿⣿⣿⣿⣿⠗⢘⣿⣟⠛⠿⣼
⣿⣿⠋⢀⡌⢰⣿⡿⢿⡀⠀⠀⠀⠀⠀⠙⠿⣿⣿⣿⣿⣿⡇⠀⢸⣿⣿⣧⢀⣼
⣿⣿⣷⢻⠄⠘⠛⠋⠛⠃⠀⠀⠀⠀⠀⢿⣧⠈⠉⠙⠛⠋⠀⠀⠀⣿⣿⣿⣿⣿
⣿⣿⣧⠀⠈⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠟⠀⠀⠀⠀⢀⢃⠀⠀⢸⣿⣿⣿⣿
⣿⣿⡿⠀⠴⢗⣠⣤⣴⡶⠶⠖⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⡸⠀⣿⣿⣿⣿
⣿⣿⣿⡀⢠⣾⣿⠏⠀⠠⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠛⠉⠀⣿⣿⣿⣿
⣿⣿⣿⣧⠈⢹⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿
⣿⣿⣿⣿⡄⠈⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣴⣾⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣧⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣦⣄⣀⣀⣀⣀⠀⠀⠀⠀⠘⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⡄⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠙⣿⣿⡟⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⠁⠀⠀⠹⣿⠃⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⡿⠛⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⢐⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⠿⠛⠉⠉⠁⠀⢻⣿⡇⠀⠀⠀⠀⠀⠀⢀⠈⣿⣿⡿⠉⠛⠛⠛⠉⠉
⣿⡿⠋⠁⠀⠀⢀⣀⣠⡴⣸⣿⣇⡄⠀⠀⠀⠀⢀⡿⠄⠙⠛⠀⣀⣠⣤⣤⠄",1
971,137381332,1245560,"Really charming farming sim! I really appreciate the mechanical depth to a lot of the systems in the game (taming animals, individual crop progression, individual farm progression vs overall clan progression, etc.). Just the right amount of crunchy without being too complicated or discouraging.",1
972,137379468,2368430,It's pretty good. I wish there was more variety in enemies but the bosses were cool.,1
973,137378425,2368430,Its pretty good. The bosses are pretty hard though. Feels like the dark souls of tower defense games lol.  Can't really argue with free.,1
974,137380214,2295920,"a great upgrade to the first game. Just have to get used to use gravity  to your advantage.
Cant wait for the full version",1
975,137379594,2295920,Very realaxing game. I thought that would be boring but there are very interesting mechanics. You can destroy a ship faster if you use your brain. Good movement and optimization. YES for me and I'm waiting for the full game.,1
976,137380441,2383190,"If you liked Slay the Spire, you will like this game. Great visuals and audio. Balancing seems already good. Pretty polished. Good work !",1
977,137381254,1493750,"Played it on Epic, really fun  game. Purchased it again on Steam.",1
